generation	fitness	corner	c	a1	a2	b	o	x	wp	we
431	58.5	[50, 50, 47, 47, 163, 188, 107, 104, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 134, 131]	[-4, -7, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
432	56.5	[50, 50, 47, 47, 163, 188, 107, 107, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 134, 131]	[-4, -4, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
433	61.0	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, -3, -3, -36, -36]	[-1, -1, -1, -1, -1, -1, -1, -4, 131, 131]	[-1, -1, -1, -1, -1, -1, -1, -1, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[97, 100, 97, 97, 100, 100, 100, 100, 173, 173]
434	61.5	[50, -191, -52, 50, 166, 166, 110, 107, 62, 59]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 3, 0, 0, 0, 0, -3, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -4, -1, -1, -1, -1, 2, 5, -25, -22]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
435	55.5	[50, 50, 47, 47, 163, 163, 107, 110, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, 2, -1, -1, -4, -1, 131, 131]	[-4, -4, -1, -1, -1, -1, -1, 2, -22, -22]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-204, -179, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
436	59.0	[50, 50, 47, 47, 163, 163, 107, 110, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, 2, -1, -1, -4, -1, 131, 131]	[-4, -4, -1, -1, -1, -1, -1, 2, -22, -22]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-204, -179, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
437	59.0	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, -3, -3, -36, -36]	[-1, -1, -1, -1, -1, -1, -1, -4, 131, 131]	[-1, -1, -1, -1, -1, -1, -1, -1, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[97, 100, 97, 97, 100, 100, 100, 100, 173, 173]
438	58.5	[50, 50, 47, 47, 163, 188, 107, 107, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -7, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 100, 100, 100, 100, 100, 173, 173]
439	57.0	[50, 50, 47, 47, 163, 188, 107, 107, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -7, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 100, 100, 100, 100, 100, 173, 173]
440	58.5	[50, 50, 47, 47, 163, 163, 107, 110, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, 2, -1, -1, -4, -1, 131, 131]	[-4, -4, -1, -1, -1, -1, -1, 2, -22, -22]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-204, -179, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
441	55.5	[50, 50, 47, 47, 163, 163, 107, 110, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, 2, -1, -1, -4, -1, 131, 131]	[-4, -4, -1, -1, -1, -1, -1, 2, -22, -22]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-204, -179, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
442	60.0	[50, 50, 47, 47, 163, 188, 107, 104, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 134, 131]	[-4, -7, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -125, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
443	54.5	[50, 50, 47, 44, 163, 188, 107, 104, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -7, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
444	60.0	[50, 50, 47, 47, 163, 188, 107, 107, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
445	52.15	[50, 50, 47, 47, 163, 188, 107, 107, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 134, 131]	[-4, -7, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
446	53.95	[50, 50, 47, 44, 163, 188, 107, 104, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, -3, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -1, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
447	52.0	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
448	52.5	[50, 50, 47, 47, 163, 188, 107, 107, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
449	57.166666666666664	[50, 50, 47, 44, 163, 188, 107, 104, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, -3, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -1, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
450	51.83333333333333	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
451	51.5	[50, 50, 47, 47, 163, 188, 104, 107, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 134, 131]	[-4, -4, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
452	52.16666666666667	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -31, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
453	53.0	[50, 50, 47, 47, 163, 163, 107, 110, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, 2, -1, -1, -4, -1, 131, 131]	[-4, -4, -1, -1, -1, -1, -1, 2, -22, -22]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-204, -179, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
454	51.5	[50, 50, 47, 44, 163, 188, 107, 104, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, -3, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -1, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
455	55.83333333333333	[50, 50, 47, 47, 163, 163, 107, 110, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, 2, -1, -1, -4, -1, 131, 131]	[-4, -4, -1, -1, -1, -1, 2, 2, -25, -22]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-204, -179, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
456	52.33333333333333	[50, 50, 50, 44, 163, 188, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
457	54.83333333333333	[50, 50, 47, 47, 163, 163, 107, 110, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -165]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, 2, -1, -1, -4, -1, 131, 131]	[-4, -4, -1, -1, -1, -1, -1, 2, -22, -22]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-204, -179, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
458	52.0	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
459	51.33333333333333	[50, 50, 50, 44, 163, 188, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
460	53.166666666666664	[50, 50, 47, 47, 163, 163, 107, 110, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, 2, -1, 2, -1, -1, -4, -1, 131, 131]	[-4, -4, -1, -1, -1, -1, -1, 2, -22, -22]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-204, -179, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
461	54.0	[50, 50, 47, 47, 163, 188, 107, 104, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, -3, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -1, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
462	59.666666666666664	[50, 50, 50, 44, 163, 188, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
463	54.33333333333333	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -4, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
464	53.833333333333336	[50, 50, 47, 44, 163, 188, 107, 104, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, -3, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -1, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-176, -176, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
465	52.66666666666667	[50, 50, 47, 44, 163, 188, 107, 104, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, -3, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -1, -1, -1, -1, -1, -1, 2, -22, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-204, -179, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 8, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
466	52.0	[50, 50, 50, 44, 163, 188, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
467	50.95	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -23, -20, -20, -20, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
468	52.7	[50, 50, 47, 44, 163, 188, 107, 104, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, -3, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -1, -1, -1, -1, -1, -1, 2, -22, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-204, -179, -126, -126, -128, -128, -22, -22, 118, 118]	[5, 5, 5, 5, 8, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 100, 100, 173, 173]
469	51.5	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, -3, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-176, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 97, 100, 100, 100, 100, 173, 173]
470	53.8	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, -3, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-176, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 97, 100, 100, 100, 100, 173, 173]
471	52.2	[50, 50, 50, 44, 163, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -7, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-179, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
472	52.2	[50, 50, 47, 44, 163, 188, 107, 104, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -168, -168]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[-4, -1, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -11, -32, -32]	[-176, -176, -126, -126, -128, -128, -25, -22, 118, 118]	[5, 5, 5, 5, 8, 5, 5, 5, 33, 33]	[100, 100, 100, 100, 100, 100, 97, 100, 173, 173]
473	51.3	[50, 50, 47, 44, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
474	53.8	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
475	50.4	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -23, -20, -20, -20, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -4, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -22, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
476	53.7	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, -3, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 128]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -5, -32, -32]	[-176, -176, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 100, 97, 100, 100, 100, 100, 173, 173]
477	55.1	[50, 50, 50, 44, 163, 188, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -20, -20, -165, -165]	[0, 0, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -25, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -32]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
478	51.75	[50, 50, 50, 50, 166, 166, 107, 82, 62, 62]	[-20, -20, -20, -20, -20, -20, -23, -20, -165, -165]	[3, 3, 0, 0, 0, 0, 0, 0, -39, -39]	[-1, -1, -1, -1, -1, -1, -1, -1, 131, 131]	[2, -1, -1, -1, -1, -1, 2, 2, -28, -25]	[-5, -5, -5, -5, -5, -5, -8, -8, -32, -35]	[-179, -179, -126, -126, -128, -128, -25, -25, 118, 118]	[5, 5, 5, 5, 5, 5, 5, 5, 33, 33]	[100, 100, 97, 97, 100, 100, 100, 100, 173, 173]
