generation	fitness	corner	c	a1	a2	b1	b2	b3	x	o1	o2	wp	ww	we
614	62.0	[47, 46, 41, 62, 52]	[-20, -12, -16, -22, -23]	[-4, -2, 1, -3, 3]	[0, -3, -4, 0, -9]	[-4, -1, -2, 1, 3]	[-2, -5, -1, 0, 1]	[-5, -3, 1, 1, 13]	[-23, -32, -33, -25, -26]	[-12, -10, -6, -4, -6]	[-7, -5, -5, -5, -6]	[2, 4, 4, 8, 5]	[9997, 9998, 9996, 9992, 10001]	[91, 92, 99, 94, 97]
615	61.0	[48, 46, 40, 56, 50]	[-20, -19, -19, -26, -20]	[-4, -1, -2, 0, 1]	[-2, -3, -1, 4, -9]	[-3, -4, -4, 0, -1]	[-2, -4, 0, -1, -3]	[-2, -1, 1, 5, 14]	[-25, -39, -31, -30, -21]	[-10, -12, -5, -4, -1]	[-6, -5, -6, -4, -3]	[5, 6, 4, 8, 5]	[10000, 9996, 9994, 9994, 9996]	[91, 97, 97, 96, 96]
616	59.4	[46, 46, 40, 61, 50]	[-17, -11, -16, -23, -25]	[-5, -2, -2, -4, 0]	[0, -3, -1, 4, -9]	[-4, -3, -4, 0, 4]	[-2, -1, 0, 0, 0]	[-2, -2, 1, 5, 14]	[-25, -36, -32, -26, -21]	[-8, -10, -6, -4, -7]	[-12, -5, -6, -4, -9]	[5, 6, 5, 9, 6]	[9990, 9996, 9996, 9993, 9995]	[94, 95, 100, 96, 96]
617	62.1	[48, 43, 37, 56, 50]	[-20, -19, -19, -26, -20]	[-4, -1, -2, 0, 1]	[-2, -3, -1, 4, -9]	[-4, -2, -2, 0, -1]	[-2, -4, 0, 0, -3]	[-2, -1, 1, 5, 14]	[-25, -39, -31, -27, -21]	[-10, -12, -4, -4, -1]	[-8, -6, -6, -4, -3]	[5, 4, 4, 9, 4]	[10000, 9996, 9994, 9993, 9996]	[91, 97, 97, 96, 96]
618	60.2	[48, 43, 37, 56, 50]	[-20, -19, -19, -26, -20]	[-4, -1, -2, 0, 1]	[-2, -3, -1, 4, -9]	[-4, -2, -2, 0, -1]	[-2, -4, 0, 0, -3]	[-2, -1, 1, 5, 14]	[-25, -39, -31, -27, -21]	[-10, -12, -4, -4, -1]	[-8, -6, -6, -4, -3]	[5, 4, 4, 9, 4]	[10000, 9996, 9994, 9993, 9996]	[91, 97, 97, 96, 96]
619	59.2	[47, 46, 41, 63, 50]	[-20, -12, -18, -19, -23]	[-4, -2, 1, -3, 0]	[0, -3, 0, 3, -9]	[-4, -1, -1, 1, 3]	[-2, -4, -1, 0, -1]	[-2, 0, 1, 1, 14]	[-20, -32, -31, -27, -26]	[-9, -10, -4, -6, -1]	[-9, -6, -5, -7, -6]	[5, 3, 5, 8, 5]	[9997, 9997, 9998, 9995, 9994]	[91, 95, 99, 95, 97]
620	60.2	[49, 46, 37, 62, 50]	[-17, -11, -16, -26, -26]	[-5, -2, 1, -1, 0]	[2, -4, 2, 2, -9]	[-4, -3, -3, -1, 5]	[1, -4, 0, 0, 0]	[-2, -2, 1, 5, 14]	[-25, -36, -28, -26, -21]	[-8, -10, -6, -4, -7]	[-9, -6, -6, -4, -9]	[5, 3, 5, 9, 3]	[9993, 9996, 9999, 9993, 9995]	[94, 95, 100, 96, 96]
621	59.3	[47, 46, 35, 60, 50]	[-20, -12, -17, -19, -23]	[-4, -2, -1, -3, 3]	[0, -3, -2, 6, -9]	[-4, -2, -3, 2, 3]	[-2, -5, -2, 0, -2]	[-2, -1, 1, 4, 8]	[-24, -33, -31, -27, -24]	[-7, -10, -5, -3, -4]	[-7, -5, -3, -4, -6]	[4, 3, 4, 8, 4]	[9998, 9997, 9994, 9994, 10001]	[91, 98, 99, 96, 94]
622	58.8	[46, 43, 40, 61, 50]	[-17, -11, -16, -23, -25]	[-8, -2, -1, -1, 0]	[0, -3, -1, 4, -9]	[-4, -3, -4, 0, 4]	[-2, -1, 0, 0, 0]	[-2, 2, 1, 5, 11]	[-25, -37, -32, -26, -21]	[-8, -10, -6, -4, -7]	[-11, -5, -5, -4, -9]	[5, 4, 5, 9, 6]	[9990, 9996, 9996, 9993, 9995]	[94, 95, 100, 96, 96]
623	60.7	[45, 46, 40, 72, 50]	[-20, -12, -19, -25, -23]	[-4, 1, -1, -1, 2]	[1, -3, -1, 4, -9]	[-3, -1, -4, 0, -1]	[-2, -4, 0, -1, -6]	[-2, -1, 1, 5, 11]	[-25, -36, -28, -30, -21]	[-10, -11, -6, -1, -4]	[-8, -5, -3, -4, -6]	[3, 4, 5, 8, 2]	[10000, 9999, 9994, 9993, 9996]	[94, 91, 97, 97, 96]
624	60.6	[49, 46, 40, 65, 50]	[-17, -11, -16, -23, -26]	[-5, -2, -2, -1, 0]	[2, -2, 0, 2, -8]	[-4, -3, -3, -1, 5]	[1, -4, 0, 0, 0]	[-2, -2, 1, 5, 14]	[-25, -36, -28, -26, -21]	[-8, -13, -6, -4, -4]	[-12, -5, -6, -4, -9]	[5, 3, 5, 9, 6]	[9993, 9996, 9999, 9993, 9995]	[94, 95, 100, 96, 96]
625	60.3	[47, 46, 35, 63, 50]	[-20, -12, -17, -19, -23]	[-4, -2, -1, -3, 3]	[0, -3, -2, 6, -9]	[-4, -2, -3, 2, 3]	[-2, -5, -2, 0, -2]	[-2, -1, 1, 4, 8]	[-24, -33, -31, -27, -24]	[-7, -10, -5, -3, -4]	[-7, -5, -3, -4, -6]	[4, 3, 4, 8, 4]	[9998, 9997, 9994, 9994, 10001]	[91, 98, 99, 96, 94]
626	59.1	[48, 46, 40, 56, 50]	[-20, -19, -19, -26, -20]	[-4, -1, -2, 0, 1]	[-2, -3, -1, 4, -9]	[-3, -4, -4, 0, -1]	[-2, -4, 0, -1, -3]	[-2, -1, 1, 5, 14]	[-25, -39, -31, -33, -21]	[-10, -12, -5, -4, -4]	[-6, -5, -6, -4, -6]	[5, 6, 4, 8, 5]	[10000, 9996, 9994, 9994, 9996]	[91, 97, 97, 96, 96]
627	59.2	[47, 46, 35, 60, 50]	[-20, -12, -17, -19, -23]	[-4, 1, -1, -2, 3]	[0, -3, -2, 6, -9]	[-4, -2, -1, 2, 3]	[-2, -5, -1, 0, -1]	[-2, -1, 1, 4, 13]	[-24, -33, -30, -26, -25]	[-9, -11, -6, -4, -6]	[-7, -5, -3, -4, -6]	[4, 3, 4, 8, 4]	[9998, 9997, 9995, 9993, 10001]	[91, 96, 99, 96, 97]
628	59.6	[46, 52, 42, 60, 53]	[-17, -13, -19, -16, -13]	[-6, -1, -4, 0, 1]	[2, -3, -1, 2, -11]	[-4, -3, -5, 0, 2]	[-3, -2, 0, -1, -2]	[0, 0, 1, -2, 11]	[-25, -34, -29, -24, -21]	[-9, -9, -1, -5, 0]	[-8, -7, -6, -4, -6]	[4, 4, 7, 6, 4]	[10000, 10003, 9998, 9994, 9992]	[94, 94, 96, 102, 95]
629	59.5	[44, 43, 44, 63, 50]	[-20, -12, -18, -19, -23]	[-4, -2, 0, -3, 2]	[-3, -3, -1, 3, -9]	[-4, -1, -1, 1, 3]	[-2, -4, -1, 0, -1]	[-2, 3, 1, 1, 14]	[-20, -30, -31, -24, -26]	[-9, -10, -4, -7, -6]	[-9, -6, -5, -4, -6]	[4, 3, 6, 8, 5]	[9997, 9998, 9997, 9998, 9998]	[94, 95, 96, 94, 97]
630	58.1	[48, 46, 40, 56, 50]	[-20, -19, -19, -26, -20]	[-4, -1, -2, 0, 1]	[-2, -3, -1, 4, -9]	[-3, -4, -4, 0, -1]	[-2, -4, 0, -1, -3]	[-2, -1, 1, 5, 14]	[-25, -39, -31, -33, -21]	[-10, -12, -5, -4, -4]	[-6, -5, -6, -4, -6]	[5, 6, 4, 8, 5]	[10000, 9996, 9994, 9994, 9996]	[91, 97, 97, 96, 93]
631	60.1	[49, 46, 40, 65, 50]	[-17, -11, -16, -20, -26]	[-5, -2, -2, -1, 0]	[2, -2, 0, 2, -8]	[-4, -3, -3, -1, 5]	[1, -4, 0, 0, 0]	[-2, -2, 1, 5, 14]	[-28, -36, -28, -23, -21]	[-8, -13, -6, -4, -4]	[-12, -5, -6, -4, -9]	[5, 3, 5, 9, 6]	[9993, 9996, 9999, 9993, 9995]	[94, 95, 100, 96, 96]
632	61.6	[47, 46, 41, 62, 52]	[-20, -15, -16, -19, -23]	[-4, -2, 1, -3, 1]	[0, -3, -4, 0, -9]	[-4, -2, -2, 0, 3]	[-2, -4, -1, 0, 1]	[-5, -1, 1, 1, 14]	[-26, -32, -33, -26, -26]	[-12, -10, -6, -4, -6]	[-8, -5, -5, -2, -6]	[2, 4, 4, 8, 5]	[9997, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
633	60.0	[49, 46, 40, 55, 56]	[-17, -10, -13, -22, -23]	[-8, -2, -1, -2, 3]	[2, -4, -1, 2, -9]	[-5, -2, -3, 2, 7]	[-1, -5, -1, -3, 1]	[-2, 1, 1, 1, 10]	[-23, -37, -36, -25, -29]	[-12, -9, -4, -13, -7]	[-6, -8, -4, -5, -4]	[5, 4, 5, 8, 3]	[9994, 9998, 9993, 9991, 10001]	[97, 92, 102, 94, 87]
634	59.2	[47, 46, 35, 60, 50]	[-20, -12, -17, -22, -23]	[-4, -2, -1, -3, 3]	[3, -3, -2, 6, -9]	[-4, -1, -2, 2, 3]	[-3, -3, -1, 0, -2]	[-2, 0, 2, 5, 13]	[-24, -33, -32, -26, -25]	[-9, -9, -7, -4, -6]	[-8, -5, -7, -4, -6]	[4, 3, 4, 8, 4]	[9998, 9997, 9994, 9994, 9998]	[91, 93, 99, 96, 97]
635	59.8	[47, 46, 41, 62, 52]	[-20, -15, -16, -19, -23]	[-4, -2, 1, -3, 1]	[0, -3, -4, 0, -9]	[-4, -2, -2, 0, 3]	[-2, -4, -1, 0, 1]	[-5, -1, 1, 1, 14]	[-26, -32, -33, -26, -26]	[-12, -10, -6, -4, -6]	[-8, -5, -5, -2, -6]	[2, 4, 4, 8, 5]	[9997, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
636	58.8	[47, 46, 41, 62, 52]	[-20, -15, -16, -19, -23]	[-4, -2, 1, -3, 1]	[0, -3, -4, 0, -9]	[-4, -2, -2, 0, 3]	[-2, -4, -1, 0, 1]	[-5, -1, 1, 1, 14]	[-26, -32, -33, -26, -26]	[-12, -10, -6, -4, -6]	[-8, -5, -5, -2, -6]	[2, 4, 4, 8, 5]	[9997, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
637	59.9	[44, 43, 44, 63, 50]	[-20, -12, -18, -19, -23]	[-4, -2, 0, -3, 2]	[-3, -3, 0, 3, -9]	[-4, -1, -1, -2, 3]	[-2, -4, 0, -1, -1]	[-2, 3, 1, 1, 14]	[-22, -30, -35, -24, -24]	[-9, -10, -4, -7, -6]	[-6, -7, -6, -4, -6]	[4, 4, 6, 8, 5]	[9996, 9998, 9996, 9998, 9998]	[94, 95, 99, 94, 97]
638	59.8	[47, 46, 41, 63, 50]	[-20, -12, -18, -19, -23]	[-4, -2, 1, -3, 0]	[0, -3, 0, 3, -9]	[-4, -1, -1, 1, 0]	[-2, -4, -1, 0, -1]	[-2, -1, 1, 1, 14]	[-20, -32, -31, -27, -29]	[-9, -10, -6, -10, -1]	[-9, -6, -5, -7, -6]	[5, 3, 5, 8, 5]	[9997, 9997, 9998, 9995, 9994]	[91, 95, 99, 95, 97]
639	58.5	[49, 46, 40, 55, 50]	[-17, -10, -13, -22, -23]	[-8, -2, -1, -2, 3]	[0, -4, -1, 0, -9]	[-4, -5, -3, 2, 7]	[-1, -5, -1, 0, 1]	[-2, -3, 1, 1, 16]	[-23, -36, -33, -21, -23]	[-12, -10, -5, -6, -3]	[-6, -7, -6, -2, -9]	[4, 4, 5, 8, 6]	[9996, 9997, 9997, 9990, 9997]	[94, 95, 102, 94, 96]
640	61.0	[48, 46, 40, 56, 50]	[-20, -19, -19, -26, -20]	[-4, -1, -2, 0, 1]	[-2, -3, -1, 4, -9]	[-3, -4, -4, 0, -1]	[-2, -4, 0, -1, -3]	[-2, -1, 1, 5, 14]	[-25, -39, -31, -33, -21]	[-10, -12, -2, -4, -4]	[-6, -5, -6, -4, -6]	[5, 6, 4, 8, 5]	[10000, 9996, 9994, 9994, 9996]	[91, 97, 97, 96, 93]
641	59.7	[47, 45, 38, 63, 50]	[-20, -12, -18, -19, -23]	[-4, -2, 1, -3, 0]	[-3, -3, 0, 6, -9]	[-4, -2, -1, 2, 3]	[-2, -4, -2, 0, -1]	[-2, 0, 1, 2, 14]	[-20, -33, -31, -24, -26]	[-9, -10, -4, -3, -6]	[-9, -6, -5, -4, -6]	[4, 3, 6, 8, 5]	[9997, 9998, 9997, 9998, 9998]	[94, 95, 96, 94, 97]
642	59.2	[47, 46, 35, 60, 50]	[-20, -12, -17, -22, -23]	[-4, -2, -1, -3, 3]	[1, -3, -2, 6, -9]	[-4, -1, -3, 2, 3]	[-2, -3, 0, 0, -2]	[-2, 0, 2, 5, 13]	[-24, -35, -32, -26, -25]	[-8, -10, -6, -4, -6]	[-8, -5, -6, -4, -6]	[4, 4, 5, 8, 4]	[9998, 9997, 9994, 9994, 9998]	[91, 93, 99, 96, 97]
643	58.5	[47, 46, 41, 62, 52]	[-20, -11, -16, -19, -21]	[-4, -1, 0, -4, 0]	[0, -3, -1, 1, -9]	[-7, -2, -2, 0, -5]	[-3, -4, -1, 0, -3]	[-2, 0, 1, 1, 14]	[-23, -32, -33, -26, -26]	[-12, -11, -7, -4, -6]	[-8, -5, -5, -4, -6]	[2, 4, 4, 8, 5]	[9997, 9995, 9996, 9992, 10001]	[91, 92, 99, 94, 97]
644	59.2	[46, 46, 40, 65, 50]	[-19, -12, -16, -23, -26]	[-4, -2, 0, -1, 0]	[-1, -2, 0, 3, -9]	[-4, -1, -3, 0, 5]	[-2, -4, -1, 0, -1]	[-2, -1, 1, 2, 14]	[-25, -30, -30, -22, -21]	[-8, -13, -6, -7, -7]	[-12, -7, -6, -4, -8]	[5, 5, 5, 8, 6]	[9993, 9996, 9999, 9993, 9995]	[94, 95, 100, 96, 96]
645	58.3	[46, 46, 40, 65, 50]	[-19, -12, -16, -23, -26]	[-4, -2, 0, -1, 0]	[-1, -2, 0, 3, -9]	[-4, -1, -3, 0, 5]	[-2, -4, -1, 0, -1]	[-2, -1, 1, 2, 14]	[-25, -30, -30, -22, -21]	[-8, -13, -6, -7, -7]	[-12, -7, -6, -4, -8]	[5, 5, 5, 8, 6]	[9993, 9996, 9999, 9993, 9995]	[94, 95, 100, 96, 96]
646	60.2	[47, 46, 35, 60, 50]	[-20, -12, -17, -22, -23]	[-4, -2, -1, -3, 3]	[1, -3, -2, 6, -9]	[-4, -1, -3, 2, 3]	[-2, -3, 0, 0, -2]	[-2, 0, 2, 5, 13]	[-24, -35, -32, -26, -25]	[-8, -10, -6, -4, -6]	[-8, -5, -6, -4, -6]	[4, 4, 5, 11, 4]	[9995, 9997, 9994, 9994, 9998]	[91, 93, 99, 96, 97]
647	60.8	[47, 46, 35, 60, 50]	[-20, -12, -17, -22, -23]	[-4, -2, -1, -3, 3]	[2, -3, -2, 6, -9]	[-4, -2, -3, 2, 3]	[-3, -3, -1, 0, -2]	[-2, 0, 2, 5, 11]	[-24, -36, -32, -25, -25]	[-11, -9, -7, -4, -6]	[-3, -7, -6, -5, -7]	[4, 3, 4, 8, 4]	[9996, 9997, 9994, 9992, 10001]	[91, 97, 100, 96, 97]
648	58.7	[47, 46, 41, 62, 52]	[-20, -11, -16, -21, -20]	[-4, -1, -1, -1, 0]	[0, -3, -1, -2, -9]	[-7, -2, -2, 1, -1]	[-3, -4, 0, 0, -3]	[-2, -1, 1, 1, 14]	[-23, -32, -33, -26, -26]	[-12, -11, -5, -6, -6]	[-8, -6, -5, -4, -6]	[2, 4, 4, 8, 5]	[9997, 9995, 9996, 9992, 10001]	[91, 92, 99, 94, 97]
649	60.7	[47, 46, 41, 62, 52]	[-20, -15, -16, -19, -23]	[-4, -2, 1, 0, -2]	[0, -3, -4, 0, -12]	[-4, -2, 1, 0, 3]	[-2, -4, -1, 0, 1]	[-5, -1, 1, 1, 14]	[-26, -32, -33, -26, -26]	[-12, -10, -6, -4, -6]	[-8, -5, -5, -2, -6]	[2, 4, 4, 8, 5]	[9997, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
650	60.5	[49, 56, 40, 65, 50]	[-17, -11, -16, -20, -26]	[-5, -2, -2, -1, 0]	[2, -2, 0, 2, -8]	[-4, -3, -3, -1, 5]	[1, -4, 0, 0, 0]	[-2, -2, 1, 5, 11]	[-28, -36, -28, -23, -21]	[-5, -13, -6, -4, -4]	[-12, -5, -3, -4, -9]	[5, 3, 5, 9, 6]	[9993, 9996, 10002, 9993, 9995]	[94, 95, 100, 96, 96]
651	58.8	[46, 46, 40, 65, 50]	[-19, -12, -16, -23, -26]	[-4, -2, 0, -1, 0]	[-1, -2, 0, 3, -9]	[-4, -1, -3, 0, 5]	[-2, -4, -1, 0, -1]	[-2, -1, 1, 5, 14]	[-25, -33, -33, -22, -18]	[-8, -12, -6, -4, -7]	[-12, -7, -6, -4, -8]	[5, 5, 5, 8, 6]	[9990, 10006, 9999, 9993, 9995]	[94, 95, 100, 96, 96]
652	58.8	[47, 46, 41, 62, 52]	[-20, -11, -16, -21, -20]	[-4, -1, -1, -1, 0]	[0, -3, -1, -2, -9]	[-7, -2, -2, 1, -1]	[-3, -4, 0, 0, -3]	[-2, -1, 1, 1, 14]	[-23, -32, -33, -26, -26]	[-12, -11, -5, -6, -6]	[-8, -6, -5, -4, -16]	[2, 4, 4, 8, 5]	[9997, 9995, 9996, 9992, 10001]	[91, 92, 99, 94, 97]
653	59.8	[47, 46, 44, 63, 50]	[-20, -12, -18, -16, -23]	[-4, -2, 1, -3, 3]	[-3, -3, 0, 3, -9]	[-4, -2, -1, 0, 2]	[1, -4, -1, 0, -1]	[-2, -1, 1, 1, 14]	[-23, -34, -31, -27, -23]	[-9, -10, -4, -5, -6]	[-9, -5, -5, -4, -6]	[2, 3, 7, 8, 5]	[10007, 10001, 9997, 9997, 10001]	[89, 95, 96, 94, 97]
654	58.8	[47, 46, 42, 61, 55]	[-20, -16, -19, -19, -23]	[-4, -2, 1, 0, -2]	[0, -3, -1, 2, -12]	[-4, -5, 1, 0, 3]	[-2, -4, -1, 0, 1]	[-5, -1, 1, 1, 14]	[-26, -32, -33, -26, -26]	[-12, -10, -6, -4, -6]	[-8, -5, -5, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
655	60.3	[47, 46, 42, 61, 55]	[-20, -16, -19, -19, -23]	[-4, -2, 1, 0, -2]	[0, -3, -1, 2, -12]	[-4, -5, 1, 0, 3]	[-2, -4, -1, 0, 1]	[-5, -1, 1, 1, 14]	[-26, -32, -33, -26, -26]	[-15, -10, -6, -4, -6]	[-8, -5, -5, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
656	58.6	[49, 46, 43, 56, 50]	[-17, -10, -23, -22, -23]	[-8, -2, -1, -2, 3]	[0, -4, -1, 0, -9]	[-4, -5, -3, 2, 7]	[-1, -5, -1, 0, 1]	[-2, -3, 1, 1, 16]	[-23, -34, -33, -22, -23]	[-12, -10, -5, -6, -3]	[-6, -5, -5, -5, -8]	[4, 4, 4, 8, 6]	[9996, 9997, 9995, 9990, 9997]	[97, 95, 102, 94, 96]
657	58.8	[47, 46, 35, 60, 50]	[-17, -12, -17, -22, -23]	[-7, -2, -1, -3, 3]	[1, -3, -2, 3, -11]	[-4, -1, -3, 2, 0]	[-2, -4, -1, 0, 0]	[-2, 0, 2, 5, 13]	[-24, -36, -28, -26, -24]	[-8, -10, -6, -2, -6]	[-8, -5, -8, -4, -6]	[4, 4, 5, 11, 4]	[9996, 9997, 9996, 9994, 9998]	[92, 94, 99, 98, 96]
658	60.8	[47, 46, 35, 60, 50]	[-17, -12, -17, -22, -23]	[-7, -2, -1, -3, 3]	[1, -3, -2, 3, -11]	[-4, -1, -3, 2, 0]	[-2, -4, -1, 0, 0]	[-2, 0, 2, 5, 13]	[-24, -36, -28, -26, -24]	[-8, -10, -6, -2, -6]	[-8, -5, -8, -4, -6]	[4, 4, 5, 11, 4]	[9996, 9997, 9996, 9994, 9998]	[92, 94, 99, 98, 96]
659	61.0	[50, 43, 41, 62, 50]	[-18, -11, -15, -23, -23]	[-7, -5, -2, -1, 0]	[0, -2, -3, 2, -9]	[-4, -1, -3, 1, 0]	[-2, -4, -1, 1, 0]	[-2, -2, 1, 3, 14]	[-25, -36, -31, -23, -21]	[-9, -7, -4, -4, -7]	[-9, -5, -6, -4, -8]	[4, 3, 5, 9, 6]	[9998, 10000, 9996, 9993, 9998]	[94, 95, 100, 96, 96]
660	61.7	[50, 43, 41, 62, 50]	[-18, -11, -15, -23, -23]	[-7, -5, -2, -1, 0]	[0, -2, -3, 2, -9]	[-4, -1, -3, 1, 0]	[-2, -4, -1, 1, 0]	[-2, -2, 1, 3, 14]	[-25, -36, -31, -23, -21]	[-9, -7, -4, -4, -7]	[-9, -5, -6, -4, -8]	[4, 3, 5, 9, 6]	[9998, 10000, 9996, 9993, 9998]	[94, 95, 100, 96, 96]
661	61.1	[47, 50, 42, 61, 55]	[-20, -16, -18, -19, -23]	[-3, -2, 0, 0, -2]	[0, -3, -1, 2, -12]	[-4, -4, -3, 0, 3]	[-2, -3, 0, 0, 1]	[-3, 0, 1, 1, 14]	[-26, -32, -33, -26, -26]	[-15, -9, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
662	60.0	[47, 50, 42, 61, 55]	[-20, -16, -18, -19, -23]	[-3, -2, 0, 0, -2]	[0, -3, -1, 2, -12]	[-4, -4, -3, 0, 3]	[-2, -3, 0, 0, 1]	[-3, 0, 1, 1, 14]	[-26, -32, -33, -26, -26]	[-15, -9, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
663	60.4	[49, 46, 43, 56, 50]	[-17, -10, -23, -22, -23]	[-8, -2, -1, -2, 3]	[0, -4, -1, 0, -9]	[-4, -5, -3, 2, 7]	[-1, -5, -1, 0, 1]	[-2, -6, 1, 1, 16]	[-23, -34, -33, -22, -23]	[-12, -10, -5, -6, -3]	[-6, -5, -5, -5, -8]	[4, 4, 4, 5, 6]	[9996, 9997, 9995, 9990, 9997]	[97, 95, 102, 94, 96]
664	59.5	[49, 46, 43, 56, 50]	[-17, -10, -23, -22, -23]	[-8, -4, -1, -2, 3]	[0, -4, -2, 1, -9]	[-4, -5, -3, 1, 7]	[-1, -5, -1, 0, 1]	[0, -5, 1, 1, 16]	[-23, -34, -33, -22, -21]	[-12, -10, -5, -5, -5]	[-6, -9, -6, -6, -8]	[4, 4, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 100, 94, 96]
665	59.8	[43, 46, 40, 62, 50]	[-19, -12, -16, -26, -26]	[-4, -2, 0, 2, 0]	[-1, -2, 0, 3, -9]	[-4, -1, -3, 0, 5]	[-2, -4, -1, -3, -1]	[-2, -1, 0, 2, 14]	[-25, -30, -31, -25, -20]	[-8, -10, -4, -7, -2]	[-10, -8, -3, -4, -8]	[5, 3, 4, 8, 6]	[9990, 9998, 10001, 9993, 9995]	[94, 97, 100, 96, 86]
666	59.2	[47, 50, 42, 61, 55]	[-20, -16, -18, -19, -23]	[-3, -2, 0, 0, -2]	[0, -3, -1, 2, -12]	[-4, -4, -3, 0, 3]	[-2, -3, 0, 0, 1]	[-3, 0, 1, 1, 14]	[-26, -32, -32, -26, -26]	[-15, -9, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
667	60.2	[47, 50, 42, 61, 55]	[-20, -16, -18, -19, -23]	[-3, -2, 0, 0, -2]	[0, -3, -1, 2, -12]	[-4, -4, -3, 0, 3]	[-2, -3, 0, 0, 1]	[-6, 0, 1, 1, 14]	[-26, -32, -32, -26, -26]	[-15, -9, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
668	59.8	[49, 46, 43, 56, 50]	[-17, -10, -16, -26, -23]	[-8, -3, 0, -2, 6]	[0, -4, 0, 3, -9]	[-4, -2, -3, 1, 7]	[-2, -4, -1, 0, 1]	[-2, -3, 1, 1, 16]	[-23, -33, -31, -22, -21]	[-12, -10, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 100, 94, 96]
669	59.9	[50, 43, 41, 62, 50]	[-18, -11, -15, -23, -23]	[-7, -5, -2, -1, 0]	[0, -2, -3, 1, -9]	[-4, -1, -4, 1, 1]	[-2, -4, -1, 0, 0]	[-2, -2, 1, 3, 14]	[-25, -33, -31, -23, -21]	[-9, -7, -7, -4, -7]	[-9, -5, -6, -4, -8]	[4, 3, 5, 9, 6]	[9998, 10000, 9996, 9993, 9998]	[94, 95, 100, 96, 96]
670	60.0	[50, 43, 41, 62, 50]	[-18, -11, -15, -23, -23]	[-7, -5, -2, -1, 0]	[0, -2, -3, 1, -9]	[-4, -1, -4, 1, 1]	[-2, -4, -1, 0, 0]	[-2, -2, 1, 3, 14]	[-25, -33, -31, -23, -21]	[-9, -7, -7, -4, -7]	[-9, -5, -6, -4, -8]	[4, 3, 5, 9, 6]	[9998, 10000, 9996, 9993, 10001]	[94, 95, 100, 96, 96]
671	61.5	[47, 50, 42, 61, 55]	[-20, -16, -18, -19, -23]	[-3, -2, 0, 0, -2]	[0, -3, -1, 2, -12]	[-4, -4, -3, 0, 3]	[-2, -3, 0, 0, 1]	[-6, 0, 1, 1, 14]	[-26, -32, -32, -26, -26]	[-15, -9, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
672	60.6	[47, 51, 36, 61, 55]	[-20, -10, -15, -25, -23]	[-3, -2, 0, -2, 1]	[0, -3, -1, 2, -12]	[-4, -4, -3, 3, 3]	[-2, -3, 0, 0, 1]	[-3, 0, 1, 1, 14]	[-26, -32, -33, -26, -26]	[-15, -9, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
673	58.2	[47, 50, 42, 61, 55]	[-20, -16, -18, -19, -23]	[-3, -2, 0, 0, -2]	[0, -3, -1, 2, -12]	[-4, -4, 0, 0, 3]	[-2, -3, 0, 0, 1]	[-6, 0, 1, 1, 14]	[-26, -32, -32, -26, -26]	[-15, -9, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
674	60.5	[49, 46, 43, 56, 50]	[-17, -10, -16, -26, -23]	[-8, -3, 0, -2, 6]	[0, -4, 0, 3, -9]	[-4, -2, -3, 1, 7]	[-2, -4, -1, 0, 1]	[-2, -3, 1, 1, 16]	[-23, -33, -31, -22, -21]	[-12, -10, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 100, 94, 96]
